,eventTimestamp,eventDate
635,2023-02-24 14:13:58,2023-02-24
636,2023-02-24 14:14:00,2023-02-24
637,2023-02-24 14:14:01,2023-02-24
638,2023-02-24 14:14:03,2023-02-24
639,2023-02-24 14:14:04,2023-02-24
640,2023-02-24 14:14:05,2023-02-24
641,2023-02-24 14:14:06,2023-02-24
642,2023-02-24 14:14:07,2023-02-24
643,2023-02-24 14:14:08,2023-02-24
644,2023-02-24 14:14:09,2023-02-24
645,2023-02-24 14:14:10,2023-02-24
646,2023-02-24 14:14:11,2023-02-24
647,2023-02-24 14:14:12,2023-02-24
648,2023-02-24 14:14:14,2023-02-24
649,2023-02-24 14:14:15,2023-02-24
650,2023-02-24 14:14:18,2023-02-24
651,2023-02-24 14:14:19,2023-02-24
652,2023-02-24 14:14:20,2023-02-24
653,2023-02-24 14:14:21,2023-02-24
654,2023-02-24 14:14:22,2023-02-24
655,2023-02-24 14:14:23,2023-02-24
656,2023-02-24 14:14:24,2023-02-24
657,2023-02-24 14:14:25,2023-02-24
658,2023-02-24 14:14:26,2023-02-24
659,2023-02-24 14:14:27,2023-02-24
660,2023-02-24 14:14:29,2023-02-24
661,2023-02-24 14:14:30,2023-02-24
662,2023-02-24 14:14:32,2023-02-24
663,2023-02-24 14:14:33,2023-02-24
664,2023-02-24 14:14:35,2023-02-24
665,2023-02-24 14:14:36,2023-02-24
666,2023-02-24 14:14:37,2023-02-24
667,2023-02-24 14:14:39,2023-02-24
668,2023-02-24 14:14:43,2023-02-24
669,2023-02-24 14:14:44,2023-02-24
670,2023-02-24 14:14:46,2023-02-24
671,2023-02-24 14:14:47,2023-02-24
672,2023-02-24 14:14:48,2023-02-24
673,2023-02-24 14:14:49,2023-02-24
674,2023-02-24 14:14:50,2023-02-24
675,2023-02-24 14:14:52,2023-02-24
676,2023-02-24 14:14:53,2023-02-24
677,2023-02-24 14:14:54,2023-02-24
678,2023-02-24 14:14:55,2023-02-24
679,2023-02-24 14:14:56,2023-02-24
680,2023-02-24 14:14:57,2023-02-24
681,2023-02-24 14:14:58,2023-02-24
682,2023-02-24 14:14:59,2023-02-24
683,2023-02-24 14:15:00,2023-02-24
684,2023-02-24 14:15:01,2023-02-24
685,2023-02-24 14:15:02,2023-02-24
686,2023-02-24 14:15:04,2023-02-24
687,2023-02-24 14:15:05,2023-02-24
688,2023-02-24 14:15:06,2023-02-24
689,2023-02-24 14:15:07,2023-02-24
690,2023-02-24 14:15:10,2023-02-24
691,2023-02-24 14:15:11,2023-02-24
692,2023-02-24 14:15:12,2023-02-24
693,2023-02-24 14:15:13,2023-02-24
694,2023-02-24 14:15:15,2023-02-24
695,2023-02-24 14:15:16,2023-02-24
696,2023-02-24 14:15:17,2023-02-24
697,2023-02-24 14:15:18,2023-02-24
698,2023-02-24 14:15:19,2023-02-24
699,2023-02-24 14:15:20,2023-02-24
700,2023-02-24 14:15:21,2023-02-24
701,2023-02-24 14:15:23,2023-02-24
702,2023-02-24 14:15:24,2023-02-24
703,2023-02-24 14:15:27,2023-02-24
704,2023-02-24 14:15:29,2023-02-24
705,2023-02-24 14:15:30,2023-02-24
706,2023-02-24 14:15:31,2023-02-24
707,2023-02-24 14:15:32,2023-02-24
708,2023-02-24 14:15:34,2023-02-24
709,2023-02-24 14:15:35,2023-02-24
710,2023-02-24 14:15:36,2023-02-24
711,2023-02-24 14:15:39,2023-02-24
712,2023-02-24 14:15:40,2023-02-24
713,2023-02-24 14:15:41,2023-02-24
714,2023-02-24 14:15:42,2023-02-24
715,2023-02-24 14:15:46,2023-02-24
716,2023-02-24 14:15:47,2023-02-24
717,2023-02-24 14:15:48,2023-02-24
718,2023-02-24 14:15:49,2023-02-24
719,2023-02-24 14:15:50,2023-02-24
720,2023-02-24 14:15:51,2023-02-24
721,2023-02-24 14:15:54,2023-02-24
722,2023-02-24 14:15:56,2023-02-24
723,2023-02-24 14:15:57,2023-02-24
724,2023-02-24 14:15:58,2023-02-24
725,2023-02-24 14:16:00,2023-02-24
726,2023-02-24 14:16:01,2023-02-24
727,2023-02-24 14:16:02,2023-02-24
728,2023-02-24 14:16:04,2023-02-24
729,2023-02-24 14:16:05,2023-02-24
730,2023-02-24 14:16:06,2023-02-24
731,2023-02-24 14:16:07,2023-02-24
732,2023-02-24 14:16:08,2023-02-24
733,2023-02-24 14:16:10,2023-02-24
734,2023-02-24 14:16:12,2023-02-24
735,2023-02-24 14:16:13,2023-02-24
736,2023-02-24 14:16:14,2023-02-24
737,2023-02-24 14:16:15,2023-02-24
738,2023-02-24 14:16:16,2023-02-24
739,2023-02-24 14:16:17,2023-02-24
740,2023-02-24 14:16:18,2023-02-24
741,2023-02-24 14:16:20,2023-02-24
742,2023-02-24 14:16:21,2023-02-24
743,2023-02-24 14:16:22,2023-02-24
744,2023-02-24 14:16:23,2023-02-24
745,2023-02-24 14:16:25,2023-02-24
746,2023-02-24 14:16:26,2023-02-24
747,2023-02-24 14:16:27,2023-02-24
748,2023-02-24 14:16:28,2023-02-24
749,2023-02-24 14:16:31,2023-02-24
750,2023-02-24 14:16:33,2023-02-24
751,2023-02-24 14:16:34,2023-02-24
752,2023-02-24 14:16:36,2023-02-24
753,2023-02-24 14:16:37,2023-02-24
754,2023-02-24 14:16:38,2023-02-24
755,2023-02-24 14:16:41,2023-02-24
756,2023-02-24 14:16:43,2023-02-24
757,2023-02-24 14:16:44,2023-02-24
758,2023-02-24 14:16:45,2023-02-24
759,2023-02-24 14:16:46,2023-02-24
760,2023-02-24 14:16:47,2023-02-24
761,2023-02-24 14:16:48,2023-02-24
762,2023-02-24 14:16:51,2023-02-24
763,2023-02-24 14:16:52,2023-02-24
764,2023-02-24 14:16:53,2023-02-24
765,2023-02-24 14:16:56,2023-02-24
766,2023-02-24 14:16:57,2023-02-24
767,2023-02-24 14:16:58,2023-02-24
768,2023-02-24 14:16:59,2023-02-24
769,2023-02-24 14:17:00,2023-02-24
770,2023-02-24 14:17:01,2023-02-24
771,2023-02-24 14:17:02,2023-02-24
772,2023-02-24 14:17:04,2023-02-24
773,2023-02-24 14:17:06,2023-02-24
774,2023-02-24 14:17:07,2023-02-24
775,2023-02-24 14:17:14,2023-02-24
776,2023-02-24 14:17:17,2023-02-24
777,2023-02-24 14:17:21,2023-02-24
778,2023-02-24 14:17:23,2023-02-24
779,2023-02-24 14:17:25,2023-02-24
780,2023-02-24 14:17:27,2023-02-24
781,2023-02-24 14:17:30,2023-02-24
782,2023-02-24 14:17:32,2023-02-24
783,2023-02-24 14:17:33,2023-02-24
784,2023-02-24 14:17:34,2023-02-24
785,2023-02-24 14:17:35,2023-02-24
786,2023-02-24 14:17:37,2023-02-24
787,2023-02-24 14:17:41,2023-02-24
788,2023-02-24 14:17:42,2023-02-24
789,2023-02-24 14:17:47,2023-02-24
790,2023-02-24 14:17:48,2023-02-24
791,2023-02-24 14:17:52,2023-02-24
792,2023-02-24 14:17:54,2023-02-24
793,2023-02-24 14:17:56,2023-02-24
794,2023-02-24 14:17:57,2023-02-24
795,2023-02-24 14:18:00,2023-02-24
796,2023-02-24 14:18:01,2023-02-24
797,2023-02-24 14:18:05,2023-02-24
798,2023-02-24 14:18:07,2023-02-24
799,2023-02-24 14:18:10,2023-02-24
800,2023-02-24 14:18:13,2023-02-24
801,2023-02-24 14:18:14,2023-02-24
802,2023-02-24 14:18:17,2023-02-24
803,2023-02-24 14:18:18,2023-02-24
804,2023-02-24 14:18:19,2023-02-24
805,2023-02-24 14:18:21,2023-02-24
806,2023-02-24 14:18:23,2023-02-24
807,2023-02-24 14:18:24,2023-02-24
808,2023-02-24 14:18:26,2023-02-24
809,2023-02-24 14:18:27,2023-02-24
810,2023-02-24 14:18:28,2023-02-24
811,2023-02-24 14:18:29,2023-02-24
812,2023-02-24 14:18:30,2023-02-24
813,2023-02-24 14:18:32,2023-02-24
814,2023-02-24 14:18:33,2023-02-24
815,2023-02-24 14:18:34,2023-02-24
816,2023-02-24 14:18:37,2023-02-24
817,2023-02-24 14:18:38,2023-02-24
818,2023-02-24 14:18:39,2023-02-24
819,2023-02-24 14:18:40,2023-02-24
820,2023-02-24 14:18:41,2023-02-24
821,2023-02-24 14:18:44,2023-02-24
822,2023-02-24 14:18:45,2023-02-24
823,2023-02-24 14:18:46,2023-02-24
824,2023-02-24 14:18:47,2023-02-24
825,2023-02-24 14:18:50,2023-02-24
826,2023-02-24 14:18:51,2023-02-24
827,2023-02-24 14:18:52,2023-02-24
828,2023-02-24 14:18:53,2023-02-24
829,2023-02-24 14:18:54,2023-02-24
830,2023-02-24 14:18:57,2023-02-24
831,2023-02-24 14:18:58,2023-02-24
832,2023-02-24 14:19:01,2023-02-24
833,2023-02-24 14:19:04,2023-02-24
834,2023-02-24 14:19:06,2023-02-24
835,2023-02-24 14:19:09,2023-02-24
836,2023-02-24 14:19:11,2023-02-24
837,2023-02-24 14:19:12,2023-02-24
838,2023-02-24 14:19:13,2023-02-24
839,2023-02-24 14:19:14,2023-02-24
840,2023-02-24 14:19:15,2023-02-24
841,2023-02-24 14:19:16,2023-02-24
842,2023-02-24 14:19:17,2023-02-24
843,2023-02-24 14:19:18,2023-02-24
844,2023-02-24 14:19:22,2023-02-24
845,2023-02-24 14:19:23,2023-02-24
846,2023-02-24 14:19:24,2023-02-24
847,2023-02-24 14:19:25,2023-02-24
848,2023-02-24 14:19:28,2023-02-24
849,2023-02-24 14:19:29,2023-02-24
850,2023-02-24 14:19:30,2023-02-24
851,2023-02-24 14:19:32,2023-02-24
852,2023-02-24 14:19:33,2023-02-24
853,2023-02-24 14:19:34,2023-02-24
854,2023-02-24 14:19:38,2023-02-24
855,2023-02-24 14:19:39,2023-02-24
856,2023-02-24 14:19:40,2023-02-24
857,2023-02-24 14:19:41,2023-02-24
858,2023-02-24 14:19:45,2023-02-24
859,2023-02-24 14:19:46,2023-02-24
860,2023-02-24 14:19:47,2023-02-24
861,2023-02-24 14:19:51,2023-02-24
862,2023-02-24 14:19:52,2023-02-24
863,2023-02-24 14:19:54,2023-02-24
864,2023-02-24 14:19:55,2023-02-24
865,2023-02-24 14:19:56,2023-02-24
866,2023-02-24 14:19:57,2023-02-24
867,2023-02-24 14:19:59,2023-02-24
868,2023-02-24 14:20:00,2023-02-24
869,2023-02-24 14:20:01,2023-02-24
870,2023-02-24 14:20:02,2023-02-24
871,2023-02-24 14:20:03,2023-02-24
872,2023-02-24 14:20:05,2023-02-24
873,2023-02-24 14:20:07,2023-02-24
874,2023-02-24 14:20:12,2023-02-24
875,2023-02-24 14:20:14,2023-02-24
876,2023-02-24 14:20:15,2023-02-24
877,2023-02-24 14:20:20,2023-02-24
878,2023-02-24 14:20:22,2023-02-24
879,2023-02-24 14:20:23,2023-02-24
880,2023-02-24 14:20:25,2023-02-24
881,2023-02-24 14:20:26,2023-02-24
882,2023-02-24 14:20:27,2023-02-24
883,2023-02-24 14:20:28,2023-02-24
884,2023-02-24 14:20:29,2023-02-24
885,2023-02-24 14:20:32,2023-02-24
886,2023-02-24 14:20:33,2023-02-24
887,2023-02-24 14:20:36,2023-02-24
888,2023-02-24 14:20:37,2023-02-24
889,2023-02-24 14:20:38,2023-02-24
890,2023-02-24 14:20:40,2023-02-24
891,2023-02-24 14:20:45,2023-02-24
892,2023-02-24 14:20:47,2023-02-24
893,2023-02-24 14:20:48,2023-02-24
894,2023-02-24 14:20:51,2023-02-24
895,2023-02-24 14:20:52,2023-02-24
896,2023-02-24 14:20:53,2023-02-24
897,2023-02-24 14:20:54,2023-02-24
898,2023-02-24 14:20:55,2023-02-24
899,2023-02-24 14:20:56,2023-02-24
900,2023-02-24 14:20:58,2023-02-24
901,2023-02-24 14:21:00,2023-02-24
902,2023-02-24 14:21:01,2023-02-24
903,2023-02-24 14:21:07,2023-02-24
904,2023-02-24 14:21:08,2023-02-24
905,2023-02-24 14:21:10,2023-02-24
906,2023-02-24 14:21:11,2023-02-24
907,2023-02-24 14:21:12,2023-02-24
908,2023-02-24 14:21:14,2023-02-24
909,2023-02-24 14:21:15,2023-02-24
910,2023-02-24 14:21:16,2023-02-24
911,2023-02-24 14:21:17,2023-02-24
912,2023-02-24 14:21:18,2023-02-24
913,2023-02-24 14:21:19,2023-02-24
914,2023-02-24 14:21:20,2023-02-24
915,2023-02-24 14:21:22,2023-02-24
916,2023-02-24 14:21:23,2023-02-24
917,2023-02-24 14:21:24,2023-02-24
918,2023-02-24 14:21:25,2023-02-24
919,2023-02-24 14:21:26,2023-02-24
920,2023-02-24 14:21:27,2023-02-24
921,2023-02-24 14:21:28,2023-02-24
922,2023-02-24 14:21:29,2023-02-24
923,2023-02-24 14:21:30,2023-02-24
924,2023-02-24 14:21:31,2023-02-24
925,2023-02-24 14:21:34,2023-02-24
926,2023-02-24 14:21:35,2023-02-24
927,2023-02-24 14:21:36,2023-02-24
928,2023-02-24 14:21:37,2023-02-24
929,2023-02-24 14:21:38,2023-02-24
930,2023-02-24 14:21:39,2023-02-24
931,2023-02-24 14:21:40,2023-02-24
932,2023-02-24 14:21:41,2023-02-24
933,2023-02-24 14:21:42,2023-02-24
934,2023-02-24 14:21:43,2023-02-24
935,2023-02-24 14:21:44,2023-02-24
936,2023-02-24 14:21:45,2023-02-24
937,2023-02-24 14:21:46,2023-02-24
938,2023-02-24 14:21:47,2023-02-24
939,2023-02-24 14:21:48,2023-02-24
940,2023-02-24 14:21:49,2023-02-24
941,2023-02-24 14:21:51,2023-02-24
942,2023-02-24 14:21:52,2023-02-24
943,2023-02-24 14:21:53,2023-02-24
944,2023-02-24 14:21:54,2023-02-24
945,2023-02-24 14:21:55,2023-02-24
946,2023-02-24 14:21:58,2023-02-24
947,2023-02-24 14:22:00,2023-02-24
948,2023-02-24 14:22:01,2023-02-24
949,2023-02-24 14:22:02,2023-02-24
950,2023-02-24 14:22:03,2023-02-24
951,2023-02-24 14:22:04,2023-02-24
952,2023-02-24 14:22:07,2023-02-24
953,2023-02-24 14:22:10,2023-02-24
954,2023-02-24 14:22:11,2023-02-24
955,2023-02-24 14:22:12,2023-02-24
956,2023-02-24 14:22:13,2023-02-24
957,2023-02-24 14:22:14,2023-02-24
958,2023-02-24 14:22:15,2023-02-24
959,2023-02-24 14:22:17,2023-02-24
960,2023-02-24 14:22:18,2023-02-24
961,2023-02-24 14:22:21,2023-02-24
962,2023-02-24 14:22:27,2023-02-24
963,2023-02-24 14:22:28,2023-02-24
964,2023-02-24 14:22:30,2023-02-24
965,2023-02-24 14:22:32,2023-02-24
966,2023-02-24 14:22:33,2023-02-24
967,2023-02-24 14:22:35,2023-02-24
968,2023-02-24 14:22:36,2023-02-24
969,2023-02-24 14:22:38,2023-02-24
970,2023-02-24 14:22:40,2023-02-24
971,2023-02-24 14:22:42,2023-02-24
972,2023-02-24 14:22:43,2023-02-24
973,2023-02-24 14:22:44,2023-02-24
974,2023-02-24 14:22:47,2023-02-24
975,2023-02-24 14:22:50,2023-02-24
976,2023-02-24 14:22:51,2023-02-24
977,2023-02-24 14:22:52,2023-02-24
978,2023-02-24 14:22:53,2023-02-24
979,2023-02-24 14:22:56,2023-02-24
980,2023-02-24 14:22:58,2023-02-24
981,2023-02-24 14:22:59,2023-02-24
982,2023-02-24 14:23:04,2023-02-24
983,2023-02-24 14:23:08,2023-02-24
984,2023-02-24 14:23:10,2023-02-24
985,2023-02-24 14:23:11,2023-02-24
986,2023-02-24 14:23:12,2023-02-24
987,2023-02-24 14:23:16,2023-02-24
988,2023-02-24 14:23:19,2023-02-24
989,2023-02-24 14:23:20,2023-02-24
990,2023-02-24 14:23:21,2023-02-24
991,2023-02-24 14:23:23,2023-02-24
992,2023-02-24 14:23:27,2023-02-24
993,2023-02-24 14:23:29,2023-02-24
994,2023-02-24 14:23:30,2023-02-24
995,2023-02-24 14:23:32,2023-02-24
996,2023-02-24 14:23:33,2023-02-24
997,2023-02-24 14:23:36,2023-02-24
998,2023-02-24 14:23:37,2023-02-24
999,2023-02-24 14:23:38,2023-02-24
1000,2023-02-24 14:23:39,2023-02-24
1001,2023-02-24 14:23:41,2023-02-24
1002,2023-02-24 14:23:42,2023-02-24
1003,2023-02-24 14:23:43,2023-02-24
1004,2023-02-24 14:23:45,2023-02-24
1005,2023-02-24 14:23:48,2023-02-24
1006,2023-02-24 14:23:50,2023-02-24
1007,2023-02-24 14:23:54,2023-02-24
1008,2023-02-24 14:23:55,2023-02-24
1009,2023-02-24 14:23:58,2023-02-24
1010,2023-02-24 14:24:00,2023-02-24
1011,2023-02-24 14:24:01,2023-02-24
1012,2023-02-24 14:24:02,2023-02-24
1013,2023-02-24 14:24:05,2023-02-24
1014,2023-02-24 14:24:10,2023-02-24
1015,2023-02-24 14:24:11,2023-02-24
1016,2023-02-24 14:24:13,2023-02-24
1017,2023-02-24 14:24:14,2023-02-24
1018,2023-02-24 14:24:18,2023-02-24
1019,2023-02-24 14:24:20,2023-02-24
1020,2023-02-24 14:24:22,2023-02-24
1021,2023-02-24 14:24:26,2023-02-24
1022,2023-02-24 14:24:30,2023-02-24
1023,2023-02-24 14:24:34,2023-02-24
1024,2023-02-24 14:24:35,2023-02-24
1025,2023-02-24 14:24:36,2023-02-24
1026,2023-02-24 14:24:37,2023-02-24
1027,2023-02-24 14:24:43,2023-02-24
1028,2023-02-24 14:24:44,2023-02-24
1029,2023-02-24 14:24:45,2023-02-24
1030,2023-02-24 14:24:46,2023-02-24
1031,2023-02-24 14:24:47,2023-02-24
1032,2023-02-24 14:24:53,2023-02-24
1033,2023-02-24 14:24:57,2023-02-24
1034,2023-02-24 14:24:59,2023-02-24
1035,2023-02-24 14:25:00,2023-02-24
1036,2023-02-24 14:25:01,2023-02-24
1037,2023-02-24 14:25:02,2023-02-24
1038,2023-02-24 14:25:04,2023-02-24
1039,2023-02-24 14:25:07,2023-02-24
1040,2023-02-24 14:25:13,2023-02-24
1041,2023-02-24 14:25:14,2023-02-24
1042,2023-02-24 14:25:16,2023-02-24
1043,2023-02-24 14:25:19,2023-02-24
1044,2023-02-24 14:25:22,2023-02-24
1045,2023-02-24 14:25:24,2023-02-24
1046,2023-02-24 14:25:33,2023-02-24
1047,2023-02-24 14:25:35,2023-02-24
1048,2023-02-24 14:25:37,2023-02-24
1049,2023-02-24 14:25:41,2023-02-24
1050,2023-02-24 14:25:43,2023-02-24
1051,2023-02-24 14:25:45,2023-02-24
1052,2023-02-24 14:25:46,2023-02-24
1053,2023-02-24 14:25:47,2023-02-24
1054,2023-02-24 14:25:49,2023-02-24
1055,2023-02-24 14:25:50,2023-02-24
1056,2023-02-24 14:25:52,2023-02-24
1057,2023-02-24 14:25:59,2023-02-24
1058,2023-02-24 14:26:03,2023-02-24
1059,2023-02-24 14:26:05,2023-02-24
1060,2023-02-24 14:26:06,2023-02-24
1061,2023-02-24 14:26:08,2023-02-24
1062,2023-02-24 14:26:09,2023-02-24
1063,2023-02-24 14:26:10,2023-02-24
1064,2023-02-24 14:26:12,2023-02-24
1065,2023-02-24 14:26:14,2023-02-24
1066,2023-02-24 14:26:16,2023-02-24
1067,2023-02-24 14:26:17,2023-02-24
1068,2023-02-24 14:26:19,2023-02-24
1069,2023-02-24 14:26:21,2023-02-24
1070,2023-02-24 14:26:23,2023-02-24
1071,2023-02-24 14:26:24,2023-02-24
1072,2023-02-24 14:26:27,2023-02-24
1073,2023-02-24 14:26:29,2023-02-24
1074,2023-02-24 14:26:31,2023-02-24
1075,2023-02-24 14:26:37,2023-02-24
1076,2023-02-24 14:26:38,2023-02-24
1077,2023-02-24 14:26:40,2023-02-24
1078,2023-02-24 14:26:47,2023-02-24
1079,2023-02-24 14:26:51,2023-02-24
1080,2023-02-24 14:26:54,2023-02-24
1081,2023-02-24 14:26:56,2023-02-24
1082,2023-02-24 14:26:59,2023-02-24
1083,2023-02-24 14:27:05,2023-02-24
1084,2023-02-24 14:27:08,2023-02-24
1085,2023-02-24 14:27:10,2023-02-24
1086,2023-02-24 14:27:15,2023-02-24
1087,2023-02-24 14:27:22,2023-02-24
1088,2023-02-24 14:27:24,2023-02-24
1089,2023-02-24 14:27:25,2023-02-24
1090,2023-02-24 14:27:29,2023-02-24
1091,2023-02-24 14:27:34,2023-02-24
1092,2023-02-24 14:27:37,2023-02-24
1093,2023-02-24 14:27:40,2023-02-24
1094,2023-02-24 14:27:41,2023-02-24
1095,2023-02-24 14:27:42,2023-02-24
1096,2023-02-24 14:27:44,2023-02-24
1097,2023-02-24 14:27:50,2023-02-24
1098,2023-02-24 14:27:53,2023-02-24
1099,2023-02-24 14:27:58,2023-02-24
1100,2023-02-24 14:28:05,2023-02-24
1101,2023-02-24 14:28:08,2023-02-24
1102,2023-02-24 14:28:10,2023-02-24
1103,2023-02-24 14:28:11,2023-02-24
1104,2023-02-24 14:28:13,2023-02-24
1105,2023-02-24 14:28:14,2023-02-24
1106,2023-02-24 14:28:17,2023-02-24
1107,2023-02-24 14:28:18,2023-02-24
1108,2023-02-24 14:28:19,2023-02-24
1109,2023-02-24 14:28:20,2023-02-24
1110,2023-02-24 14:28:23,2023-02-24
1111,2023-02-24 14:28:27,2023-02-24
1112,2023-02-24 14:28:28,2023-02-24
1113,2023-02-24 14:28:30,2023-02-24
1114,2023-02-24 14:28:31,2023-02-24
1115,2023-02-24 14:28:34,2023-02-24
1116,2023-02-24 14:28:35,2023-02-24
1117,2023-02-24 14:28:36,2023-02-24
1118,2023-02-24 14:28:39,2023-02-24
1119,2023-02-24 14:28:41,2023-02-24
1120,2023-02-24 14:28:46,2023-02-24
1121,2023-02-24 14:28:47,2023-02-24
1122,2023-02-24 14:28:50,2023-02-24
1123,2023-02-24 14:28:53,2023-02-24
1124,2023-02-24 14:28:54,2023-02-24
1125,2023-02-24 14:28:59,2023-02-24
1126,2023-02-24 14:29:00,2023-02-24
1127,2023-02-24 14:29:06,2023-02-24
1128,2023-02-24 14:29:09,2023-02-24
1129,2023-02-24 14:29:10,2023-02-24
1130,2023-02-24 14:29:12,2023-02-24
1131,2023-02-24 14:29:14,2023-02-24
1132,2023-02-24 14:29:15,2023-02-24
1133,2023-02-24 14:29:16,2023-02-24
1134,2023-02-24 14:29:19,2023-02-24
1135,2023-02-24 14:29:20,2023-02-24
1136,2023-02-24 14:29:22,2023-02-24
1137,2023-02-24 14:29:25,2023-02-24
1138,2023-02-24 14:29:26,2023-02-24
1139,2023-02-24 14:29:30,2023-02-24
1140,2023-02-24 14:29:31,2023-02-24
1141,2023-02-24 14:29:33,2023-02-24
1142,2023-02-24 14:29:35,2023-02-24
1143,2023-02-24 14:29:36,2023-02-24
1144,2023-02-24 14:29:38,2023-02-24
1145,2023-02-24 14:29:40,2023-02-24
1146,2023-02-24 14:29:41,2023-02-24
1147,2023-02-24 14:29:42,2023-02-24
1148,2023-02-24 14:29:44,2023-02-24
1149,2023-02-24 14:29:45,2023-02-24
1150,2023-02-24 14:29:50,2023-02-24
1151,2023-02-24 14:29:51,2023-02-24
1152,2023-02-24 14:29:52,2023-02-24
1153,2023-02-24 14:29:53,2023-02-24
1154,2023-02-24 14:29:54,2023-02-24
1155,2023-02-24 14:29:56,2023-02-24
1156,2023-02-24 14:29:57,2023-02-24
1157,2023-02-24 14:29:59,2023-02-24
1158,2023-02-24 14:30:01,2023-02-24
1159,2023-02-24 14:30:04,2023-02-24
1160,2023-02-24 14:30:07,2023-02-24
1161,2023-02-24 14:30:08,2023-02-24
1162,2023-02-24 14:30:10,2023-02-24
1163,2023-02-24 14:30:11,2023-02-24
1164,2023-02-24 14:30:13,2023-02-24
1165,2023-02-24 14:30:16,2023-02-24
1166,2023-02-24 14:30:22,2023-02-24
1167,2023-02-24 14:30:24,2023-02-24
1168,2023-02-24 14:30:25,2023-02-24
1169,2023-02-24 14:30:34,2023-02-24
1170,2023-02-24 14:30:36,2023-02-24
1171,2023-02-24 14:30:42,2023-02-24
1172,2023-02-24 14:30:45,2023-02-24
1173,2023-02-24 14:30:47,2023-02-24
1174,2023-02-24 14:30:48,2023-02-24
1175,2023-02-24 14:30:50,2023-02-24
1176,2023-02-24 14:30:51,2023-02-24
1177,2023-02-24 14:30:52,2023-02-24
1178,2023-02-24 14:30:55,2023-02-24
1179,2023-02-24 14:30:56,2023-02-24
1180,2023-02-24 14:31:01,2023-02-24
1181,2023-02-24 14:31:07,2023-02-24
1182,2023-02-24 14:31:20,2023-02-24
1183,2023-02-24 14:31:26,2023-02-24
1184,2023-02-24 14:31:32,2023-02-24
1185,2023-02-24 14:31:36,2023-02-24
1186,2023-02-24 14:31:38,2023-02-24
1187,2023-02-24 14:31:39,2023-02-24
1188,2023-02-24 14:31:40,2023-02-24
1189,2023-02-24 14:31:44,2023-02-24
1190,2023-02-24 14:31:46,2023-02-24
1191,2023-02-24 14:31:47,2023-02-24
1192,2023-02-24 14:31:48,2023-02-24
1193,2023-02-24 14:31:50,2023-02-24
1194,2023-02-24 14:31:51,2023-02-24
1195,2023-02-24 14:31:58,2023-02-24
1196,2023-02-24 14:32:00,2023-02-24
1197,2023-02-24 14:32:01,2023-02-24
1198,2023-02-24 14:32:02,2023-02-24
1199,2023-02-24 14:32:03,2023-02-24
1200,2023-02-24 14:32:04,2023-02-24
1201,2023-02-24 14:32:06,2023-02-24
1202,2023-02-24 14:32:07,2023-02-24
1203,2023-02-24 14:32:09,2023-02-24
1204,2023-02-24 14:32:10,2023-02-24
1205,2023-02-24 14:32:12,2023-02-24
1206,2023-02-24 14:32:15,2023-02-24
1207,2023-02-24 14:32:16,2023-02-24
1208,2023-02-24 14:32:28,2023-02-24
1209,2023-02-24 14:32:29,2023-02-24
1210,2023-02-24 14:32:38,2023-02-24
1211,2023-02-24 14:32:40,2023-02-24
1212,2023-02-24 14:32:42,2023-02-24
1213,2023-02-24 14:32:50,2023-02-24
1214,2023-02-24 14:32:51,2023-02-24
1215,2023-02-24 14:32:52,2023-02-24
1216,2023-02-24 14:33:02,2023-02-24
1217,2023-02-24 14:33:04,2023-02-24
1218,2023-02-24 14:33:10,2023-02-24
1219,2023-02-24 14:33:12,2023-02-24
1220,2023-02-24 14:33:13,2023-02-24
1221,2023-02-24 14:33:24,2023-02-24
1222,2023-02-24 14:33:25,2023-02-24
1223,2023-02-24 14:33:26,2023-02-24
1224,2023-02-24 14:33:27,2023-02-24
1225,2023-02-24 14:33:37,2023-02-24
1226,2023-02-24 14:33:39,2023-02-24
1227,2023-02-24 14:33:40,2023-02-24
1228,2023-02-24 14:33:41,2023-02-24
1229,2023-02-24 14:33:46,2023-02-24
1230,2023-02-24 14:33:50,2023-02-24
1231,2023-02-24 14:33:53,2023-02-24
1232,2023-02-24 14:33:55,2023-02-24
1233,2023-02-24 14:33:56,2023-02-24
1234,2023-02-24 14:33:59,2023-02-24
1235,2023-02-24 14:34:05,2023-02-24
1236,2023-02-24 14:34:13,2023-02-24
1237,2023-02-24 14:34:14,2023-02-24
1238,2023-02-24 14:34:17,2023-02-24
1239,2023-02-24 14:34:18,2023-02-24
1240,2023-02-24 14:34:23,2023-02-24
1241,2023-02-24 14:34:32,2023-02-24
1242,2023-02-24 14:34:34,2023-02-24
1243,2023-02-24 14:34:36,2023-02-24
1244,2023-02-24 14:34:42,2023-02-24
1245,2023-02-24 14:34:44,2023-02-24
1246,2023-02-24 14:34:45,2023-02-24
1247,2023-02-24 14:34:46,2023-02-24
1248,2023-02-24 14:34:53,2023-02-24
1249,2023-02-24 14:34:59,2023-02-24
1250,2023-02-24 14:35:02,2023-02-24
1251,2023-02-24 14:35:03,2023-02-24
1252,2023-02-24 14:35:05,2023-02-24
1253,2023-02-24 14:35:11,2023-02-24
1254,2023-02-24 14:35:14,2023-02-24
1255,2023-02-24 14:35:15,2023-02-24
1256,2023-02-24 14:35:16,2023-02-24
1257,2023-02-24 14:35:22,2023-02-24
